•Èid;participant.code;participant.time_started_utc;player.treatment;player.sReward;player.iTrialDec;player.iDec;player.iDec2;player.EmotionalStatus;player.sTag1;player.sTag2;player.sTag3;tag.effort;player.iLikes;player.iDislikes;player.dRTDec1;player.dRTFeed;player.dRTPost;player.dRTTags;player.dRTFeedback;player.dRTEmotionalStatus;Totaltrial;LATENCY;subsession.round_number;session.code
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;See;1;;;;;;;;;625;4147;;;;;4,772;;28;92guuws5
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;See;1;;;;;;;;;916;4957;;;;;5,873;;29;92guuws5
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;Post;;148;57;research;academia;studentlife;;22;18;811;;18083;7616;1239;2813;30,562;;30;92guuws5
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;See;1;;;;;;;;;1268;4854;;;;;6,122;;31;92guuws5
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;See;1;;;;;;;;;864;5211;;;;;6,075;;32;92guuws5
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;See;1;;;;;;;;;1071;2384;;;;;3,455;;33;92guuws5
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;See;2;;;;;;;;;1289;7052;;;;;8,341;;34;92guuws5
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;See;1;;;;;;;;;709;1674;;;;;2,383;;35;92guuws5
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;See;1;;;;;;;;;578;5274;;;;;5,852;;36;92guuws5
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;See;1;;;;;;;;;603;6296;;;;;6,899;;37;92guuws5
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;See;2;;;;;;;;;934;10250;;;;;11,184;;38;92guuws5
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;See;2;;;;;;;;;2156;2537;;;;;4,693;;39;92guuws5
5;usvqbupl;2021-06-01 18:20:14.697425;Control;LR;See;1;;;;;;;;;918;2508;;;;;3,426;;40;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;See;2;;;;;;;;;8410;13176;;;;;21,586;;1;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;Post;;2;72;lolo;burgerr;;;32;8;2521;;37284;7969;3005;2660;53,439;;2;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;Post;;43;61;breaking_dad;;;;32;8;4817;;4272;10503;1848;2627;24,067;;3;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;Post;;41;87;;;;;31;9;3372;;3860;5369;3545;3394;19,54;;4;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;See;1;;;;;;;;;11075;6093;;;;;17,168;;5;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;See;1;;;;;;;;;1261;1523;;;;;2,784;;6;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;Post;;11;55;incep;;;;29;11;669;;3978;6614;1922;2377;15,56;;7;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;See;1;;;;;;;;;1225;2045;;;;;3,27;;8;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;Post;;58;1;;;;;28;12;1140;;6449;2259;610;3630;14,088;;9;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;Post;;45;50;;;;;28;12;2831;;2453;1829;1348;1621;10,082;;10;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;See;2;;;;;;;;;1528;1045;;;;;2,573;;11;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;Post;;47;50;;;3enjnopn3epin3opDmp#;;29;11;1019;;4201;5839;1237;4205;16,501;;12;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;See;1;;;;;;;;;426;1038;;;;;1,464;;13;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;Post;;3;91;dknf;;rfnirfopNRocp;;29;11;1198;;3268;5252;1338;1795;12,851;;14;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;See;1;;;;;;;;;1973;2160;;;;;4,133;;15;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;Post;;2;80;;eknf;;;32;8;1266;;2455;2545;1322;4809;12,397;;16;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;Post;;49;79;;;;;32;8;1713;;2332;37029;25939;2272;69,285;;17;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;Post;;40;100;;;33333-----???0;;28;12;8137;;1592;7405;1421;2358;20,913;;18;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;See;2;;;;;;;;;1672;3864;;;;;5,536;;19;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;HR;See;1;;;;;;;;;1249;1317;;;;;2,566;;20;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;Post;;126;22;.b;;;;22;18;1233;;1529;2222;1547;2118;8,649;;21;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;See;2;;;;;;;;;964;2387;;;;;3,351;;22;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;Post;;144;2;jbnjk;dsvcnrncv^^^^^^^^^^^;123456789o0876543212;;17;23;1053;;4515;11923;1806;2627;21,924;;23;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;See;1;;;;;;;;;1147;1678;;;;;2,825;;24;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;See;1;;;;;;;;;1237;955;;;;;2,192;;25;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;Post;;123;100;c;;;;20;20;638;;2403;3370;1164;2717;10,292;;26;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;See;1;;;;;;;;;1063;1734;;;;;2,797;;27;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;Post;;109;50;fff;;;;21;19;1008;;2897;3568;1202;1601;10,276;;28;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;Post;;112;1;dd;;;;15;25;1341;;2744;2947;1473;2266;10,771;;29;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;See;1;;;;;;;;;979;2945;;;;;3,924;;30;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;See;1;;;;;;;;;1098;1626;;;;;2,724;;31;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;Post;;117;50;;2;;;23;17;737;;2079;2631;1858;1105;8,41;;32;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;See;1;;;;;;;;;1243;2014;;;;;3,257;;33;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;Post;;103;50;;;;;23;17;832;;1150;829;1791;988;5,59;;34;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;See;2;;;;;;;;;1372;1713;;;;;3,085;;35;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;Post;;100;62;;44;;;21;19;712;;895;2903;1727;1685;7,922;;36;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;See;1;;;;;;;;;567;1670;;;;;2,237;;37;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;Post;;109;53;;;;;21;19;72440;;2343;1409;1141;1588;78,921;;38;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;Post;;159;75;;;;;15;25;839;;2014;1228;1253;1730;7,064;;39;92guuws5
6;gkvy4cx3;2021-06-01 17:12:49.897685;Control;LR;See;1;;;;;;;;;977;2239;;;;;3,216;;40;92guuws5
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;2864;10675;;;;;13,539;;1;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;2011;7198;;;;;9,209;;2;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;1095;5702;;;;;6,797;;3;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;638;3329;;;;;3,967;;4;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;2;;;;;;;;;629;6677;;;;;7,306;;5;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;2;;;;;;;;;797;4647;;;;;5,444;;6;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;619;5782;;;;;6,401;;7;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;867;13030;;;;;13,897;;8;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;611;8487;;;;;9,098;;9;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;1039;6816;;;;;7,855;;10;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;2;;;;;;;;;531;5070;;;;;5,601;;11;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;2;;;;;;;;;614;2069;;;;;2,683;;12;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;2;;;;;;;;;818;2921;;;;;3,739;;13;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;Post;;4;79;britishlanguage;wtf;lol;;34;6;1791;;22737;27856;2887;6478;61,749;;14;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;3134;8559;;;;;11,693;;15;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;1454;7007;;;;;8,461;;16;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;634;7172;;;;;7,806;;17;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;558;6494;;;;;7,052;;18;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;478;6839;;;;;7,317;;19;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;HR;See;1;;;;;;;;;559;5825;;;;;6,384;;20;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;2;;;;;;;;;541;2326;;;;;2,867;;21;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;572;6468;;;;;7,04;;22;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;456;2255;;;;;2,711;;23;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;2;;;;;;;;;449;9320;;;;;9,769;;24;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;462;4057;;;;;4,519;;25;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;457;6685;;;;;7,142;;26;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;630;1725;;;;;2,355;;27;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;598;3141;;;;;3,739;;28;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;459;6765;;;;;7,224;;29;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;871;7190;;;;;8,061;;30;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;504;1462;;;;;1,966;;31;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;680;7231;;;;;7,911;;32;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;2;;;;;;;;;467;1025;;;;;1,492;;33;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;2;;;;;;;;;832;7825;;;;;8,657;;34;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;526;2414;;;;;2,94;;35;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;488;4068;;;;;4,556;;36;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;558;5069;;;;;5,627;;37;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;1;;;;;;;;;532;6363;;;;;6,895;;38;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;See;2;;;;;;;;;1268;6227;;;;;7,495;;39;8kaqlr1z
9;en1z3iwj;2021-06-02 15:41:29.308665;Control;LR;Post;;126;66;doggywantspizza;pizzalover;dancingthepizzadance;;22;18;2324;;7606;39027;2449;4073;55,479;;40;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;3194;76766;;;;;79,96;;1;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;3954;11802;;;;;15,756;;2;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;1269;18646;;;;;19,915;;3;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;2;;;;;;;;;1374;5397;;;;;6,771;;4;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;1244;12281;;;;;13,525;;5;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;2482;19264;;;;;21,746;;6;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;1360;6458;;;;;7,818;;7;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;Post;;45;73;hello there m stuck;doing good, and you?;;;28;12;1453;;33969;95636;7200;15620;153,878;;8;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;6835;9030;;;;;15,865;;9;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;5895;8678;;;;;14,573;;10;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;2;;;;;;;;;1740;7952;;;;;9,692;;11;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;Post;;9;65;;;;;29;11;8760;;13921;2426;1976;5585;32,668;;12;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;2037;2139;;;;;4,176;;13;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;1417;4010;;;;;5,427;;14;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;2;;;;;;;;;751;5918;;;;;6,669;;15;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;799;8326;;;;;9,125;;16;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;1808;3600;;;;;5,408;;17;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;935;5780;;;;;6,715;;18;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;963;4702;;;;;5,665;;19;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;HR;See;1;;;;;;;;;859;3944;;;;;4,803;;20;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;1796;5048;;;;;6,844;;21;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;919;1688;;;;;2,607;;22;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;783;7297;;;;;8,08;;23;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;719;4636;;;;;5,355;;24;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;1195;1714;;;;;2,909;;25;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;1426;10641;;;;;12,067;;26;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;Post;;161;38;;;;;21;19;1288;;9779;2480;1418;3508;18,473;;27;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;Post;;106;30;;;;;18;22;1410;;5944;4251;1151;2963;15,719;;28;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;Post;;162;50;;;;;18;22;4033;;2422;31884;1412;1916;41,667;;29;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;Post;;137;57;;;;;22;18;2153;;4254;2598;1370;3751;14,126;;30;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;Post;;132;50;;;;;23;17;3734;;2070;2678;68408;3417;80,307;;31;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;Post;;119;50;;;;;23;17;1806;;2099;2408;1391;1447;9,151;;32;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;Post;;125;40;;;;;22;18;1160;;3996;3328;1886;2460;12,83;;33;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;1256;3479;;;;;4,735;;34;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;1591;1739;;;;;3,33;;35;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;707;1028;;;;;1,735;;36;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;834;2047;;;;;2,881;;37;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;2174;1066;;;;;3,24;;38;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;1679;751;;;;;2,43;;39;8kaqlr1z
10;gvo5zgdr;2021-06-02 15:55:15.436852;Emotional;LR;See;1;;;;;;;;;1025;731;;;;;1,756;;40;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;See;2;;;;;;;;;3848;10340;;;;;14,188;;1;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;Post;;19;66;#relateable;;;;29;11;9014;;22326;24460;4717;8687;69,204;;2;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;Post;;34;50;;;;;29;11;5331;;40321;11379;2681;2530;62,242;;3;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;See;2;;;;;;;;;4351;11408;;;;;15,759;;4;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;See;2;;;;;;;;;6016;4846;;;;;10,862;;5;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;Post;;52;50;;;;;28;12;1349;;25263;3433;1810;3542;35,397;;6;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;Post;;58;40;;;;;28;12;1719;;21417;5010;1461;4111;33,718;;7;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;Post;;37;50;;;;;29;11;3277;;15043;2060;1945;2247;24,572;;8;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;See;1;;;;;;;;;1280;3704;;;;;4,984;;9;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;See;1;;;;;;;;;1248;5515;;;;;6,763;;10;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;Post;;5;80;;;;;30;10;1301;;29626;1987;1727;4956;39,597;;11;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;Post;;4;85;;;;;34;6;1966;;17164;8067;3109;3429;33,735;;12;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;See;2;;;;;;;;;2573;8194;;;;;10,767;;13;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;See;1;;;;;;;;;1531;5967;;;;;7,498;;14;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;See;1;;;;;;;;;1608;7293;;;;;8,901;;15;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;Post;;17;40;;;;;28;12;2133;;19771;2367;2012;4316;30,599;;16;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;Post;;38;50;;;;;29;11;2649;;32638;2066;1326;1065;39,744;;17;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;See;2;;;;;;;;;2182;5199;;;;;7,381;;18;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;Post;;28;85;;;;;33;7;1149;;11625;3060;3291;2585;21,71;;19;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;HR;Post;;45;40;;;;;28;12;1671;;20029;2081;1364;3555;28,7;;20;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;See;2;;;;;;;;;2977;7117;;;;;10,094;;21;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;See;1;;;;;;;;;2337;4059;;;;;6,396;;22;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;See;2;;;;;;;;;1204;5669;;;;;6,873;;23;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;Post;;105;25;;;;;23;17;1277;;30165;1955;1751;4503;39,651;;24;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;Post;;115;35;;;;;23;17;2720;;29054;3898;1556;5093;42,321;;25;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;Post;;101;20;;;;;21;19;1490;;25309;3767;1403;6283;38,252;;26;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;See;2;;;;;;;;;1093;3190;;;;;4,283;;27;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;See;2;;;;;;;;;1897;21196;;;;;23,093;;28;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;Post;;160;1;;;;;20;20;1433;;30525;2568;3006;2531;40,063;;29;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;Post;;112;50;;;;;15;25;13134;;26462;1710;1471;3128;45,905;;30;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;Post;;127;50;;;;;22;18;4536;;33070;1501;1949;2027;43,083;;31;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;Post;;117;70;;;;;23;17;1639;;17901;2444;2962;6315;31,261;;32;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;See;1;;;;;;;;;12384;7013;;;;;19,397;;33;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;See;1;;;;;;;;;1609;4486;;;;;6,095;;34;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;See;2;;;;;;;;;1436;6706;;;;;8,142;;35;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;See;1;;;;;;;;;1462;7000;;;;;8,462;;36;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;Post;;125;50;;;;;22;18;1471;;17877;1872;1503;1295;24,018;;37;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;Post;;155;56;;;;;23;17;3261;;15230;1423;1267;4201;25,382;;38;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;Post;;144;50;;;;;17;23;3172;;31905;1637;1442;1037;39,193;;39;8kaqlr1z
12;6bbl17vo;2021-06-02 18:45:11.574834;Control;LR;See;1;;;;;;;;;12229;12298;;;;;24,527;;40;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;1;;;;;;;;;3991;10135;;;;;14,126;;1;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;Post;;48;25;fun;amazon;fire;;30;10;2336;;31382;17839;3053;9080;63,69;;2;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;1;;;;;;;;;5530;8904;;;;;14,434;;3;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;1;;;;;;;;;1287;5435;;;;;6,722;;4;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;1;;;;;;;;;1022;8819;;;;;9,841;;5;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;1;;;;;;;;;1490;5946;;;;;7,436;;6;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;2;;;;;;;;;1164;6455;;;;;7,619;;7;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;Post;;63;60;boys;girls;outfit;;33;7;1238;;38803;12084;1659;7178;60,962;;8;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;2;;;;;;;;;1543;14952;;;;;16,495;;9;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;1;;;;;;;;;1023;5612;;;;;6,635;;10;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;1;;;;;;;;;815;7530;;;;;8,345;;11;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;2;;;;;;;;;1176;5238;;;;;6,414;;12;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;1;;;;;;;;;680;9348;;;;;10,028;;13;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;2;;;;;;;;;979;4686;;;;;5,665;;14;8kaqlr1z
13;6np9rzic;2021-06-02 20:48:11.345257;Control;HR;See;2;;;;;;;;;929;9332;;;;;10,261;;15;8kaqlr1z
